text_length,total_filters,title_chars,file_size,object_count,stream_count,endstream_count,metadata_size,valid_pdf_header,entropy_of_streams,label
0,0,0,7837,0,0,0,0,0,0.0,1
6674,7,6,49581,102,18,9,226,1,5.846636748,0
0,0,0,15832,0,0,0,0,0,0.0,1
0,0,0,8406,0,0,0,0,0,0.0,1
1278,18,71,87734,148,80,40,420,1,4.652842606,0
0,0,0,15696,0,0,0,0,0,0.0,1
1,2,37,5903,10,6,3,156,1,5.678009984,1
0,0,0,3099,0,0,0,0,0,0.0,1
0,0,0,9806,0,0,0,0,0,0.0,1
94,4,44,10695,31,8,4,163,1,5.437646237,1
1412,34,16,120868,49,72,36,173,1,5.823315625,0
21054,16,56,34166,145,34,17,302,1,6.474150556,0
0,0,0,8109,0,0,0,0,0,0.0,1
0,0,0,8195,0,0,0,0,0,0.0,1
0,0,0,9340,0,0,0,0,0,0.0,1
1532,22,5,212661,129,46,23,347,1,5.838957804,0
0,0,0,1457,0,0,0,0,0,0.0,1
2998,8,59,313894,30,22,11,300,1,6.389003989,0
23204,75,65,664464,282,182,91,324,1,6.353884783,0
1290,2,13,76178,21,4,2,135,1,5.852621122,0
3916,8,28,42473,32,18,9,238,1,6.611494545,0
3595,60,17,67536,488,140,70,83,1,4.671346087,0
1128,3,12,26449,12,6,3,198,1,5.347233619,0
8597,6,11,16716,28,12,6,87,1,6.914404274,0
10251,19,65,46485,239,40,20,435,1,6.433500249,0
7109,0,15,19657,22,20,10,158,1,4.509758778,1
1236,3,11,25694,12,6,3,198,1,5.219563944,0
0,0,0,24,0,0,0,0,0,0.0,1
13904,17,65,59899,44,36,18,310,1,6.613548964,0
15364,11,56,29491,170,24,12,454,1,6.330005797,0
7280,121,6,211310,1042,320,160,294,1,4.154628968,0
10160,9,12,15950,36,18,9,87,1,6.547578346,0
14067,39,29,372727,1290,82,41,279,1,6.737227697,0
0,0,0,2006,0,0,0,0,0,0.0,1
26845,42,17,105848,639,90,45,327,1,5.848986264,0
5283,8,7,15093,20,18,9,126,1,5.369664924,1
0,0,0,2696,0,0,0,0,0,0.0,1
0,0,0,15294,0,0,0,0,0,0.0,1
6093,252,26,277631,2605,1252,626,429,1,4.646661256,0
0,0,0,8037,0,0,0,0,0,0.0,1
13838,12,58,325484,2502,26,13,273,1,6.870557389,0
0,0,0,9563,0,0,0,0,0,0.0,1
5283,8,7,14955,20,18,9,126,1,5.370413628,1
5283,8,7,14955,20,18,9,126,1,5.37049365,1
1648,23,10,212906,185,48,24,357,1,5.878609632,0
8303,28,29,41468,152,58,29,320,1,6.345190897,0
1,0,44,30000,16,4,2,214,1,4.34702195,1
6853,67,6,114813,588,162,81,294,1,4.428791548,0
13991,17,56,69327,173,36,18,302,1,6.484114468,0
20,1,9,17781,10,2,1,189,1,5.244680368,1
1674,18,13,114381,102,38,19,462,1,6.101972112,0
36709,28,21,169471,164,58,29,249,1,6.6981131,0
0,0,0,1907,0,0,0,0,0,0.0,1
1232,2,12,77046,21,4,2,135,1,5.851519345,0
16842,15,56,36874,116,32,16,510,1,6.396985905,0
1666,1,20,9838,10,2,1,231,1,6.842206436,1
0,0,0,8393,0,0,0,0,0,0.0,1
1373,3,12,25238,13,8,4,188,1,5.311617922,0
1545,3,2,11325,19,8,4,209,1,5.45314242,0
0,0,0,16168,0,0,0,0,0,0.0,1
45340,22,62,79360,76,48,24,307,1,6.642027426,0
0,0,0,76826,0,0,0,0,0,0.0,1
0,0,0,9636,0,0,0,0,0,0.0,1
0,0,0,12344,0,0,0,0,0,0.0,1
0,0,0,8397,0,0,0,0,0,0.0,1
2924,32,38,109250,1198,266,133,416,1,3.894700386,0
28128,19,11,54058,64,38,19,126,1,6.776350564,0
0,0,0,15243,0,0,0,0,0,0.0,1
0,0,0,15123,0,0,0,0,0,0.0,1
9239,8,56,16732,35,16,8,247,1,6.721018797,0
0,0,0,15932,0,0,0,0,0,0.0,1
0,0,0,1998,0,0,0,0,0,0.0,1
14229,13,28,27986,108,28,14,341,1,6.370017136,0
8393,7,29,15215,34,16,8,238,1,6.224964373,0
6278,90,50,226810,150,210,105,263,1,4.650053018,0
269959,132,31,399131,417,268,134,240,1,6.887917917,0
0,0,0,1452,0,0,0,0,0,0.0,1
0,0,0,8205,0,0,0,0,0,0.0,1
0,0,0,9797,0,0,0,0,0,0.0,1
0,0,0,8472,0,0,0,0,0,0.0,1
9433,12,32,21261,45,24,12,268,1,6.631095715,0
0,0,0,12348,0,0,0,0,0,0.0,1
65694,50,21,228633,343,102,51,297,1,6.696823441,0
22815,16,83,54947,242,34,17,490,1,6.527210728,0
3527,41,31,372866,91,100,50,319,1,6.239281985,0
1436,3,12,32699,12,6,3,198,1,5.472451055,0
3063,17,30,89337,60,36,18,308,1,6.726087405,0
1,0,44,15126,16,4,2,214,1,4.648516198,1
0,0,0,8203,0,0,0,0,0,0.0,1
3328,46,6,194688,283,100,50,294,1,5.445840003,0
0,0,0,13391,0,0,0,0,0,0.0,1
6527,8,8,61256,139,18,9,223,1,6.675979245,0
16412,10,36,33027,60,22,11,296,1,6.561383731,0
10405,51,19,127003,558,128,64,276,1,5.548811134,0
1229,2,11,75142,21,4,2,135,1,5.860502988,0
0,0,0,16422,0,0,0,0,0,0.0,1
0,0,0,12602,0,0,0,0,0,0.0,1
0,0,0,15429,0,0,0,0,0,0.0,1
1685,23,9,233830,124,48,24,426,1,5.871969223,0
0,0,0,14707,0,0,0,0,0,0.0,1
5241,62,24,256243,520,262,131,419,1,4.92910564,0
17679,21,37,46374,56,44,22,298,1,6.615147909,0
1168,3,12,24977,12,6,3,198,1,5.382002666,0
0,0,0,16948,0,0,0,0,0,0.0,1
1231,2,12,75923,21,4,2,135,1,5.840693627,0
1242,3,11,26706,12,6,3,198,1,5.306141761,0
0,0,0,16227,0,0,0,0,0,0.0,1
0,0,0,9617,0,0,0,0,0,0.0,1
4015,54,6,141477,394,126,63,294,1,4.873839419,0
5283,8,7,14961,20,18,9,126,1,5.370290468,1
0,0,0,8230,0,0,0,0,0,0.0,1
0,0,0,17262,0,0,0,0,0,0.0,1
3797,5,29,11229,28,12,6,238,1,5.960235269,0
3330,5,35,11329,47,12,6,281,1,5.38512553,0
11654,28,29,75262,2677,58,29,358,1,6.175392739,0
0,0,0,9395,0,0,0,0,0,0.0,1
1151,3,12,31450,12,6,3,198,1,5.246255512,0
0,0,0,9700,0,0,0,0,0,0.0,1
0,0,0,9670,0,0,0,0,0,0.0,1
59743,36,8,95750,93,74,37,215,1,6.862808748,0
12472,9,29,18560,40,20,10,238,1,6.409271693,0
0,0,0,8249,0,0,0,0,0,0.0,1
68119,55,63,1902462,1013,134,67,795,1,6.316528998,0
0,0,0,8398,0,0,0,0,0,0.0,1
1549,30,14,185635,135,62,31,359,1,5.873123424,0
0,0,0,9569,0,0,0,0,0,0.0,1
4058,6,71,17915,81,14,7,364,1,5.694692639,0
1202,3,12,24507,12,6,3,198,1,5.467093228,0
0,0,0,1444,0,0,0,0,0,0.0,1
1,2,37,5848,10,6,3,156,1,5.472221668,1
9843,67,29,113245,1066,170,85,343,1,5.492355466,0
0,0,0,1428,0,0,0,0,0,0.0,1
9408,11,29,65334,40,24,12,239,1,6.802642905,0
1330,31,12,114072,46,66,33,173,1,5.69265391,0
0,0,0,9665,0,0,0,0,0,0.0,1
828,1,8,7639,10,2,1,137,1,6.791384588,1
0,0,0,16038,0,0,0,0,0,0.0,1
0,0,0,17611,0,0,0,0,0,0.0,1
1413,18,11,84217,33,40,20,173,1,5.365591192,0
0,0,0,9727,0,0,0,0,0,0.0,1
0,0,0,9586,0,0,0,0,0,0.0,1
1,0,44,17928,15,4,2,208,1,3.282026901,1
0,0,0,8022,0,0,0,0,0,0.0,1
0,0,0,17094,0,0,0,0,0,0.0,1
0,0,0,7973,0,0,0,0,0,0.0,1
2581,2,13,11926,10,4,2,317,1,7.068074093,0
0,0,0,8443,0,0,0,0,0,0.0,1
0,0,0,17097,0,0,0,0,0,0.0,1
7874,11,29,51118,40,24,12,239,1,6.714746938,0
0,0,0,78574,0,0,0,0,0,0.0,1
1285,2,11,20882,10,8,4,173,1,5.589754301,0
37124,82,17,383579,2443,174,87,269,1,6.471461069,0
0,0,0,9525,0,0,0,0,0,0.0,1
50698,38,8,76302,421,78,39,252,1,6.756546836,0
34936,56,12,127401,121,114,57,163,1,6.541482938,0
1,2,37,7092,10,6,3,153,1,5.636667602,1
1242,2,10,83457,21,4,2,135,1,5.861314391,0
5527,21,25,118466,84,46,23,234,1,6.397702525,0
5283,8,7,14983,20,18,9,126,1,5.370572707,1
4433,9,65,21224,184,20,10,359,1,6.046446627,0
6667,4,29,11596,21,10,5,237,1,5.761881325,0
0,0,0,9657,0,0,0,0,0,0.0,1
88,1,13,38078,200005,2,1,290,1,5.941209565,1
121035,25,12,212899,295,50,25,124,1,6.415036446,0
0,0,0,8162,0,0,0,0,0,0.0,1
4071,13,68,55228,87,28,14,278,1,6.599899766,0
5283,8,7,14983,20,18,9,126,1,5.370518804,1
15182,63,36,833378,371,128,64,179,1,5.743808845,0
5283,8,7,14983,20,18,9,126,1,5.370406228,1
11307,9,8,46906,31,18,9,269,1,6.916824376,0
0,0,0,8289,0,0,0,0,0,0.0,1
0,0,0,9496,0,0,0,0,0,0.0,1
0,0,0,8387,0,0,0,0,0,0.0,1
3749,6,53,13499,44,12,6,296,1,6.577456001,0
0,0,0,9395,0,0,0,0,0,0.0,1
0,0,0,59472,0,0,0,0,0,0.0,1
35601,13,8,71868,49,26,13,218,1,7.050357804,0
1,1,7,27360,10,2,1,182,1,0.0,1
7252,12,63,30097,256,26,13,513,1,6.164384623,0
676,1,13,1770,9,2,1,286,1,6.660213098,0
10234,5,10,47989,23,10,5,274,1,6.592282598,1
5540,55,27,108425,1307,108,54,406,1,6.312632868,0
1,2,44,7159,19,6,3,204,1,5.134357367,1
0,0,0,1454,0,0,0,0,0,0.0,1
1693,26,13,180441,95,54,27,451,1,5.934141718,0
1,1,7,16797,10,2,1,184,1,1.0,1
8587,12,55,33980,259,26,13,514,1,6.24876017,0
9795,45,29,147689,429,136,68,406,1,5.38998528,0
0,0,0,9484,0,0,0,0,0,0.0,1
20068,40,15,396715,537,82,41,308,1,6.710976633,0
0,0,0,2462,0,0,0,0,0,0.0,1
3895,5,29,10941,26,12,6,234,1,5.965879584,0
1460,3,12,28066,12,6,3,198,1,5.38423682,0
1797,17,18,106959,32,38,19,173,1,5.99814987,0
1,1,16,1399,8,2,1,330,1,3.914866304,0
5283,8,7,14957,20,18,9,126,1,5.370364961,1
0,0,0,9252,0,0,0,0,0,0.0,1
0,0,0,15129,0,0,0,0,0,0.0,1
13499,9,28,19932,40,20,10,237,1,6.417459494,0
0,0,0,8160,0,0,0,0,0,0.0,1
0,0,0,2545,0,0,0,0,0,0.0,1
1,4,37,6076,18,10,5,185,1,4.380593235,1
0,0,0,9422,0,0,0,0,0,0.0,1
0,0,0,9335,0,0,0,0,0,0.0,1
0,0,0,8009,0,0,0,0,0,0.0,1
828,1,8,7606,10,2,1,137,1,6.791384588,1
1421,17,9,193634,110,36,18,387,1,6.000144591,0
1383,2,12,92375,21,4,2,135,1,5.892139517,0
10972,45,30,78308,423,108,54,308,1,5.665317171,0
0,0,0,9169,0,0,0,0,0,0.0,1
0,0,0,9781,0,0,0,0,0,0.0,1
0,0,0,9544,0,0,0,0,0,0.0,1
32910,27,11,65540,316,58,29,257,1,6.460761207,0
4489,4,8,29152,22,8,4,269,1,7.123800323,0
71,2,68,10183,16,4,2,214,1,7.111835594,1
10272,5,29,15840,28,12,6,238,1,6.048410332,0
11708,26,30,322127,517,494,247,359,1,3.582558543,0
23098,24,8,241502,63,50,25,198,1,6.084200611,0
828,1,8,8544,10,2,1,137,1,6.791384588,1
0,0,0,17467,0,0,0,0,0,0.0,1
0,0,0,7937,0,0,0,0,0,0.0,1
0,0,0,17700,0,0,0,0,0,0.0,1
0,0,0,9683,0,0,0,0,0,0.0,1
2606,1,19,16440,10,2,1,237,1,6.878738285,1
9232,8,31,19423,34,18,9,240,1,6.35774308,0
0,0,0,7876,0,0,0,0,0,0.0,1
26085,23,22,178528,359,48,24,244,1,7.019020298,0
25286,27,73,76806,1097,56,28,539,1,6.656042886,0
0,0,0,9431,0,0,0,0,0,0.0,1
1425,13,18,76252,28,30,15,173,1,5.598323525,0
1550,2,15,89004,21,4,2,135,1,5.861333691,0
0,0,0,9751,0,0,0,0,0,0.0,1
0,0,0,2008,0,0,0,0,0,0.0,1
0,0,0,13347,0,0,0,0,0,0.0,1
1441,2,12,91338,21,4,2,138,1,5.877844538,0
1038,2,13,66279,21,4,2,138,1,5.810429413,0
39006,20,22,64590,56,42,21,266,1,6.677937709,0
0,0,0,12238,0,0,0,0,0,0.0,1
1278,3,12,31331,12,6,3,198,1,5.44761951,0
0,0,0,9619,0,0,0,0,0,0.0,1
11934,52,14,85365,477,110,55,299,1,5.935895842,0
0,0,0,2002,0,0,0,0,0,0.0,1
1246,8,37,136551,42,16,8,219,1,6.983661341,0
0,0,0,5296,0,0,0,0,0,0.0,1
1,1,0,9931,70,2,1,0,1,7.142571718,1
18172,24,10,130115,56,50,25,83,1,6.528532091,0
9249,8,1,26511,160,18,9,331,1,6.267269541,0
7592,6,11,11663,26,12,6,161,1,6.642525828,0
17451,16,7,34516,62,32,16,214,1,6.714679676,0
1003,5,12,31934,17,10,5,198,1,5.574136902,0
17578,51,26,89725,588,100,50,350,1,6.19875389,0
4524,33,30,123284,566,94,47,302,1,5.228215596,0
0,0,0,8418,0,0,0,0,0,0.0,1
97832,25,12,163997,326,50,25,124,1,6.386175099,0
18263,89,36,129126,1406,292,146,364,1,5.174427859,0
1,5,37,4424,28,12,6,190,1,4.435462737,1
1313,2,12,85498,21,4,2,135,1,5.866132642,0
0,0,0,2162,0,0,0,0,0,0.0,1
11271,30,46,239421,633,64,32,485,1,6.392679755,0
1,3,44,5103,18,6,3,100,1,6.829677645,1
0,0,0,8140,0,0,0,0,0,0.0,1
1,2,37,3582,10,6,3,156,1,5.376505859,1
0,0,0,9500,0,0,0,0,0,0.0,1
0,0,0,16940,0,0,0,0,0,0.0,1
0,0,0,8145,0,0,0,0,0,0.0,1
0,0,0,15056,0,0,0,0,0,0.0,1
3520,6,12,17435,65,14,7,263,1,5.705263084,0
0,0,0,8204,0,0,0,0,0,0.0,1
1,6,44,10101,29,12,6,214,1,4.680206255,1
0,0,0,16943,0,0,0,0,0,0.0,1
1550,30,20,195138,146,62,31,452,1,5.874774645,0
0,0,0,8075,0,0,0,0,0,0.0,1
82,1,10,1383,6,2,1,318,1,6.503225014,0
1692,10,12,100088,25,24,12,173,1,6.020945016,0
0,0,0,15307,0,0,0,0,0,0.0,1
71,2,44,10254,16,4,2,214,1,7.117293856,1
49888,27,37,169904,244,56,28,294,1,6.743531589,0
5283,8,7,14953,20,18,9,126,1,5.370486267,1
1,3,44,5092,18,6,3,100,1,6.768625298,1
1288,3,12,26744,12,6,3,198,1,5.347652126,0
4206,8,6,19567,199,18,9,307,1,5.981912117,0
1296,2,12,81082,21,4,2,135,1,5.871234459,0
0,0,0,12278,0,0,0,0,0,0.0,1
3746,3,28,11233,24,8,4,237,1,5.467449831,0
47568,31,12,59557,104,62,31,126,1,6.951179604,0
0,0,0,8008,0,0,0,0,0,0.0,1
0,0,0,15340,0,0,0,0,0,0.0,1
18268,8,15,34275,36,18,9,226,1,6.431924073,0
1394,26,7,245323,136,54,27,368,1,5.757241173,0
5283,8,7,15091,20,18,9,126,1,5.369588898,1
13502,4,29,8120,16,8,4,106,1,6.948270715,1
0,0,0,8468,0,0,0,0,0,0.0,1
4933,112,13,242007,670,328,164,299,1,5.003501195,0
0,0,0,9797,0,0,0,0,0,0.0,1
1216,3,12,28587,12,6,3,198,1,5.455664235,0
1640,2,12,87051,21,4,2,138,1,5.876420805,0
0,0,0,8431,0,0,0,0,0,0.0,1
0,0,0,16091,0,0,0,0,0,0.0,1
0,0,0,15671,0,0,0,0,0,0.0,1
0,0,0,17410,0,0,0,0,0,0.0,1
0,0,0,4005,0,0,0,0,0,0.0,1
55352,31,21,180946,285,64,32,298,1,6.69642076,0
37549,53,34,116361,612,136,68,454,1,5.515966403,0
58960,35,29,67214,120,72,36,238,1,6.857719209,0
0,0,0,16988,0,0,0,0,0,0.0,1
6712,115,37,153646,1563,430,215,358,1,4.709043946,0
1761,23,16,225678,192,48,24,386,1,5.882189811,0
5283,8,7,15095,20,18,9,126,1,5.36965369,1
33278,28,39,174137,126,56,28,294,1,7.072476478,0
10635,9,8,17865,36,18,9,199,1,6.747257312,0
1,0,44,18271,15,4,2,208,1,3.281351774,1
0,0,0,7872,0,0,0,0,0,0.0,1
0,0,0,1998,0,0,0,0,0,0.0,1
0,0,0,8269,0,0,0,0,0,0.0,1
0,0,0,9498,0,0,0,0,0,0.0,1
1333,3,38,29661,24,6,3,478,1,7.13674791,0
0,0,0,32802,0,0,0,0,0,0.0,1
18522,11,28,35166,46,24,12,237,1,6.532782298,0
0,0,0,8032,0,0,0,0,0,0.0,1
1,8,39,2048000,996,16,8,210,1,5.085206002,1
4714,7,8,14400,54,16,8,254,1,5.732505794,0
5283,8,7,15019,20,18,9,126,1,5.370004976,1
1385,2,12,86700,21,4,2,135,1,5.872355314,0
0,0,0,9749,0,0,0,0,0,0.0,1
0,0,0,9403,0,0,0,0,0,0.0,1
41867,31,8,65195,284,64,32,254,1,6.667415041,0
0,0,0,12760,0,0,0,0,0,0.0,1
6291,30,18,39684,112,62,31,301,1,6.127997728,0
2052,35,6,122824,265,80,40,294,1,5.01688082,0
1705,4,9,148541,24,8,4,138,1,5.780533905,0
1679,30,24,86420,382,58,29,370,1,6.409339865,0
17895,15,49,93169,63,32,16,258,1,6.543674703,0
0,0,0,1994,0,0,0,0,0,0.0,1
0,0,0,9295,0,0,0,0,0,0.0,1
0,0,0,8313,0,0,0,0,0,0.0,1
0,0,0,15300,0,0,0,0,0,0.0,1
0,0,0,9849,0,0,0,0,0,0.0,1
1493,24,17,95608,137,50,25,444,1,6.074372409,0
0,0,0,9682,0,0,0,0,0,0.0,1
26514,28,69,61959,617,58,29,492,1,6.584436018,0
52204,42,12,170714,168,86,43,125,1,7.00309822,0
0,0,0,9503,0,0,0,0,0,0.0,1
0,0,0,8130,0,0,0,0,0,0.0,1
0,0,0,16449,0,0,0,0,0,0.0,1
0,0,0,9463,0,0,0,0,0,0.0,1
54603,27,27,87890,383,60,30,328,1,6.225326878,0
0,0,0,16779,0,0,0,0,0,0.0,1
0,0,0,16447,0,0,0,0,0,0.0,1
0,0,0,9524,0,0,0,0,0,0.0,1
0,0,0,2553,0,0,0,0,0,0.0,1
0,0,0,9464,0,0,0,0,0,0.0,1
1,0,44,6283,15,4,2,258,1,4.364385755,1
1804,19,86,156542,280,40,20,516,1,6.208125462,0
0,0,0,8626,0,0,0,0,0,0.0,1
0,0,0,9356,0,0,0,0,0,0.0,1
0,0,0,9233,0,0,0,0,0,0.0,1
0,0,0,12358,0,0,0,0,0,0.0,1
5392,7,12,17704,82,16,8,308,1,5.952675224,0
0,0,0,17717,0,0,0,0,0,0.0,1
2058,11,47,72898,91,24,12,340,1,6.175706495,0
7352,74,38,122720,672,358,179,412,1,4.705524819,0
1423,2,14,81312,21,4,2,135,1,5.852329159,0
6872,43,29,67375,450,84,42,421,1,6.080564693,0
1322,2,12,84717,21,4,2,138,1,5.845551228,0
1357,19,13,82159,34,42,21,173,1,5.859681878,0
7017,29,23,97205,224,90,45,447,1,5.374536652,0
1,0,0,210322,9,4,2,0,1,4.68105395,1
13899,61,14,95454,747,130,65,377,1,5.913754748,0
0,0,0,9506,0,0,0,0,0,0.0,1
1236,5,12,50230,17,10,5,198,1,5.598360626,0
2794,1,36,91514,9,4,2,44,1,5.139724874,0
5283,8,7,15041,20,18,9,126,1,5.369788177,1
950,3,12,27984,12,6,3,198,1,5.278987927,0
5699,7,56,15047,62,16,8,424,1,5.757692947,0
5283,8,7,14979,20,18,9,126,1,5.370456916,1
1191,3,12,21813,13,8,4,188,1,5.256309402,0
6088,7,29,48336,28,16,8,239,1,6.629990192,0
1196,3,12,26837,12,6,3,198,1,5.367588615,0
72380,10,31,53459,49,20,10,198,1,7.113379286,0
11594,9,56,26532,35,20,10,263,1,6.45020621,0
1,2,37,6109,10,6,3,156,1,5.606802687,1
5283,8,7,15091,20,18,9,126,1,5.36963671,1
0,0,0,8255,0,0,0,0,0,0.0,1
4376,24,23,174585,182,64,32,436,1,5.706892383,0
0,0,0,77873,0,0,0,0,0,0.0,1
0,0,0,8215,0,0,0,0,0,0.0,1
1,0,0,94525,9,4,2,0,1,3.927875918,1
57641,36,30,75021,126,74,37,230,1,6.862318366,0
0,0,0,36518,0,0,0,0,0,0.0,1
0,0,0,17429,0,0,0,0,0,0.0,1
105582,13,8,126819,40,26,13,270,1,6.797298582,0
4834,7,14,15151,64,16,8,260,1,5.749352247,0
0,0,0,9334,0,0,0,0,0,0.0,1
43151,16,35,48650,72,32,16,227,1,6.924237064,0
5312,5,33,15669,112,12,6,324,1,5.439558033,0
10917,59,14,121242,964,136,68,285,1,5.733957702,0
4732,7,29,38290,28,16,8,239,1,6.546613586,0
5283,8,7,15017,20,18,9,126,1,5.369898648,1
37769,7,15,13670,23,14,7,278,1,6.997843559,1
1125,5,53,15317,53,14,7,434,1,4.627349776,0
0,0,0,1969,0,0,0,0,0,0.0,1
10968,6,28,28047,35,14,7,237,1,6.240282997,0
0,0,0,482773,0,0,0,0,0,0.0,0
0,0,0,9631,0,0,0,0,0,0.0,1
67508,35,8,97084,636,72,36,254,1,6.788835052,0
6122,7,56,16299,70,16,8,302,1,5.812905393,0
7184,45,25,46201,141,138,69,297,1,4.734969678,0
74295,40,17,178685,1495,82,41,310,1,6.847139021,0
0,0,0,10149,0,0,0,0,0,0.0,1
16764,12,12,24703,48,24,12,87,1,6.91468902,0
14018,14,48,55900,220,30,15,264,1,6.561321375,0
0,0,0,8109,0,0,0,0,0,0.0,1
12392,2,8,21618,19,4,2,222,1,6.431851951,0
1194,3,12,23266,12,6,3,198,1,5.450459318,0
5301,9,7,13097,20,18,9,126,1,5.549807042,1
71,2,44,10237,16,4,2,214,1,7.13183809,1
0,0,0,75585,0,0,0,0,0,0.0,1
1,0,44,15143,16,4,2,214,1,4.650352518,1
4315,9,7,12253,20,18,9,126,1,5.529388675,1
4132,9,7,11991,20,18,9,126,1,5.537895224,1
132337,49,28,130398,168,100,50,237,1,6.944192839,0
0,0,0,9576,0,0,0,0,0,0.0,1
0,0,0,8306,0,0,0,0,0,0.0,1
0,0,0,9623,0,0,0,0,0,0.0,1
0,0,0,9509,0,0,0,0,0,0.0,1
0,0,0,9332,0,0,0,0,0,0.0,1
0,0,0,9616,0,0,0,0,0,0.0,1
1220,3,12,28779,12,6,3,198,1,5.49441455,0
0,0,0,16248,0,0,0,0,0,0.0,1
1355,2,12,74831,21,4,2,135,1,5.850403578,0
1254,2,12,86579,21,4,2,135,1,5.892115128,0
27164,14,8,30264,48,28,14,222,1,6.581575961,0
26375,27,23,123398,134,56,28,270,1,6.584006502,0
1296,2,12,80911,21,4,2,138,1,5.858042809,0
0,0,0,15376,0,0,0,0,0,0.0,1
0,0,0,9891,0,0,0,0,0,0.0,1
0,0,0,12261,0,0,0,0,0,0.0,1
1492,2,12,88896,21,4,2,135,1,5.882085676,0
1357,20,11,79939,35,44,22,173,1,5.532750048,0
0,0,0,8245,0,0,0,0,0,0.0,1
10145,3,11,4703,14,6,3,294,1,6.664348759,1
2502,14,8,23849,142,30,15,301,1,6.123768963,0
13784,18,1,41680,391,38,19,295,1,6.509454378,0
11870,135,14,353696,7685,540,270,336,1,4.811294499,0
0,0,0,16715,0,0,0,0,0,0.0,1
6791,24,23,225963,240,74,37,510,1,5.499717604,0
0,0,0,17900,0,0,0,0,0,0.0,1
94,3,44,9439,26,6,3,163,1,4.935928213,1
404,11,30,16591,59,26,13,367,1,5.140884504,0
17529,14,11,31731,52,28,14,126,1,6.857345873,0
1219,3,12,26052,12,6,3,198,1,5.320757122,0
4427,6,29,14434,29,14,7,238,1,6.140229333,0
0,0,0,232191,0,0,0,0,0,0.0,1
1295,14,12,95933,29,32,16,173,1,5.637433067,0
0,0,0,72931,0,0,0,0,0,0.0,1
0,0,0,12263,0,0,0,0,0,0.0,1
4450,10,56,76842,36,22,11,266,1,6.682028137,0
1304,3,10,22080,13,8,4,188,1,5.268971254,0
0,0,0,2404,0,0,0,0,0,0.0,1
0,0,0,76274,0,0,0,0,0,0.0,1
5283,8,7,14981,20,18,9,126,1,5.37039316,1
1270,2,12,73904,21,4,2,145,1,5.83964591,0
1,2,44,8008,19,6,3,204,1,5.135090027,1
1,1,0,2308,7,2,1,0,1,7.032078572,1
0,0,0,9652,0,0,0,0,0,0.0,1
1,0,44,17871,15,4,2,208,1,3.282890899,1
14746,5,56,9132,19,10,5,167,1,6.940247567,1
0,0,0,16441,0,0,0,0,0,0.0,1
9875,10,11,20451,89,22,11,246,1,6.110676715,0
0,0,0,17154,0,0,0,0,0,0.0,1
28030,23,36,90356,73,50,25,264,1,6.599732804,0
0,0,0,9457,0,0,0,0,0,0.0,1
29686,17,34,37657,55,36,18,300,1,6.714612517,0
0,0,0,9079,0,0,0,0,0,0.0,1
55,9,11,4890,27,18,9,284,1,4.599861612,0
15752,76,31,399779,2854,374,187,443,1,5.150870772,0
3909,5,29,11348,28,12,6,238,1,5.898679404,0
1372,14,12,95269,29,32,16,173,1,5.877423978,0
0,0,0,17419,0,0,0,0,0,0.0,1
1,0,0,305957,9,4,2,0,1,3.997736154,1
5897,7,68,30821,33,16,8,411,1,5.584060534,0
2724,9,7,10055,20,18,9,126,1,5.512209538,1
0,0,0,23150,0,0,0,0,0,0.0,1
1178,3,12,25711,12,6,3,198,1,5.185304389,0
0,0,0,8199,0,0,0,0,0,0.0,1
11466,10,29,25852,169,22,11,320,1,6.23158832,0
1605,2,12,90398,21,4,2,135,1,5.870257687,0
1,0,44,30061,16,4,2,214,1,4.370772631,1
65,11,44,345029,49,24,12,322,1,5.449691485,1
15725,4,8,12433,19,8,4,220,1,6.699393323,1
3734,47,20,326251,118,102,51,338,1,6.247889846,0
0,0,0,8168,0,0,0,0,0,0.0,1
27856,73,30,138838,1192,248,124,520,1,5.086666513,0
13308,11,56,29307,37,24,12,263,1,6.495778217,0
0,0,0,2123,0,0,0,0,0,0.0,1
1895,13,12,103883,28,30,15,173,1,5.659875527,0
25613,21,66,71449,78,44,22,275,1,6.744426168,0
1760,24,12,141971,127,50,25,447,1,6.019053665,0
0,0,0,9705,0,0,0,0,0,0.0,1
0,0,0,17363,0,0,0,0,0,0.0,1
11712,4,8,25924,23,8,4,270,1,7.121475228,0
0,0,0,16732,0,0,0,0,0,0.0,1
1273,3,12,23270,13,8,4,188,1,5.25563074,0
14,1,11,1141,7,2,1,313,1,5.176777978,0
543,138,27,269884,299,536,268,161,1,3.711446387,0
0,0,0,5218,0,0,0,0,0,0.0,1
1236,3,9,27268,12,6,3,160,1,4.910976194,0
0,0,0,16576,0,0,0,0,0,0.0,1
46973,22,13,161313,90,42,21,194,1,6.154296434,0
24662,14,12,27449,57,30,15,204,1,6.478458347,0
1625,21,59,102317,131,44,22,311,1,6.436039505,0
0,0,0,9746,0,0,0,0,0,0.0,1
1211,3,12,33755,12,6,3,198,1,5.343276111,0
90216,57,28,145371,192,116,58,237,1,6.907377859,0
0,0,0,344093,0,0,0,0,0,0.0,0
7965,7,56,63998,128,16,8,281,1,6.649456815,0
1,0,44,10814,16,4,2,214,1,4.594941136,1
5283,8,7,15117,20,18,9,126,1,5.369400331,1
1631,31,10,165927,148,64,32,380,1,5.919315828,0
